id,collection,title,page,change_type,original,corrected,notes
13737,Fadensonne,Als Farben,207,source_text_replaced,"ALS FARBE N, gehäuft,
kommen die Wese n wieder, abends, geräuschvoll,
ein Viertelmonsun
ohne Schlafstatt,
ein Prasselgebet
vor den entbrannten
Lidlosigkeiten.","ALS FARBE N, gehäuft,  
kommen die Wese n wieder, abends, geräuschvoll,  
ein Viertelmonsun  
ohne Schlafstatt,  
ein Prasselgebet  
vor den entbrannten  
Lidlosigkeiten.",Replaced JSON text with the text extracted from the PDF page segment.
13738,Fadensonne,Die Rauchschwalbe,207,source_text_replaced,"DIE RAUCHSCHWALBE stand im Zenith, die Pfeil-
schwester,
die Eins der Luft-Uhr
flog dem Stundenzeiger entgegen,
tief hinein ins Geläut,
der Hai
spie den lebenden Inka aus,
es war Landnahme-Zeit
in Menschland,
alles
ging um,
entsiegelt wie wir.","DIE RAUCHSCHWALBE stand im Zenith, die Pfeil- 
schwester,",Replaced JSON text with the text extracted from the PDF page segment.
13738,Fadensonne,Die Rauchschwalbe,207,cleaning_and_normalization,"DIE RAUCHSCHWALBE stand im Zenith, die Pfeilschwester,
die Eins der Luft-Uhr
flog dem Stundenzeiger entgegen,
tief hinein ins Geläut,
der Hai
spie den lebenden Inka aus,
es war Landnahme-Zeit
in Menschland,
alles
ging um,
entsiegelt wie wir.","DIE RAUCHSCHWALBE stand im Zenith, die Pfeilschwester,","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13740,Fadensonne,Unbedeckte,208,source_text_replaced,"UNBEDECKTE. Ganz und gar
Brüstende du.
Entflochten der Brodem vor dir,
im Angesicht al ler.
Keines
Atem wä chst nach, Un-
umkleidbare.
Der Steinmützenköni g vorn
stürzt von der Steines elskruppe,
die Hände klamm
vorm tittenbeschrieenen
Antlitz.","UNBEDECKTE. Ganz und gar  
Brüstende du.  
Entflochten der Brodem vor dir,  
im Angesicht al ler.  
Keines  
Atem wä chst nach, Un- 
umkleidbare.  
Der Steinmützenköni g vorn  
stürzt von der Steines elskruppe,  
die Hände klamm 
vorm tittenbeschrieenen  
Antlitz.",Replaced JSON text with the text extracted from the PDF page segment.
13741,Fadensonne,Der Schweigestoß,208,source_text_replaced,"DER SCHWEIGESTOSS gegen dich,
die Schweigestöße.
Küstenh aft
lebst du dich fort
in den Umschlaghäfen der Zeit,
in Pistenpaar-Nähe,
wo die kegel köpfige Eis-Crew
die Abstellplätze behimmelt.","DER SCHWEIGESTOSS gegen dich, 
die Schweigestöße. 
Küstenh aft",Replaced JSON text with the text extracted from the PDF page segment.
13741,Fadensonne,Der Schweigestoß,208,cleaning_and_normalization,"DER SCHWEIGESTOSS gegen dich,
die Schweigestöße.
Küstenh aft
lebst du dich fort
in den Umschlaghäfen der Zeit,
in Pistenpaar-Nähe,
wo die kegel köpfige Eis-Crew
die Abstellplätze behimmelt.","DER SCHWEIGESTOSS gegen dich,
die Schweigestöße.
Küstenh aft","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13742,Fadensonne,Haut Mal,209,source_text_replaced,"Unentsühnte.
Schlafsüchtige,
von den Göttern Befleckte:
deine Zunge ist rußig,
dein Harn schwarz,
wassergall ig dein Stuhl,
du führst,
wie ich,
unzüchtige Reden,
du setzt einen Fuß vor den andern,
legst eine Hand au f die andre,
schmiegst dich in Ziegenfell,
du beheiligst
mein Glied.","Unentsühnte.  
Schlafsüchtige,  
von den Göttern Befleckte:  
deine Zunge ist rußig,  
dein Harn schwarz,  
wassergall ig dein Stuhl,  
du führst,  
wie ich,  
unzüchtige Reden,  
du setzt einen Fuß vor den andern,  
legst eine Hand au f die andre,  
schmiegst dich in Ziegenfell,  
du beheiligst  
mein Glied.",Replaced JSON text with the text extracted from the PDF page segment.
13744,Fadensonne,Angewintertes,210,source_text_replaced,"ANGEWINTERTES Windfeld: hier
mußt du leben, k örnig, granatapfelgleich,
aufgeharscht von
zu verschweigendem Vorfro st,
den Schriftzug der Finsterung mitten
im goldgelben Sch atten - doch nie
warst du nur Vog el und Frucht -
der sternbespieenen
Überschall-Schwinge,
die du
ersangst.","ANGEWINTERTES Windfeld: hier 
mußt du leben, k örnig, granatapfelgleich, 
aufgeharscht von 
zu verschweigendem Vorfro st, 
den Schriftzug der Finsterung mitten 
im goldgelben Sch atten - doch nie 
warst du nur Vog el und Frucht -
der sternbespieenen 
Überschall-Schwinge, 
die du 
ersangst.",Replaced JSON text with the text extracted from the PDF page segment.
13745,Fadensonne,Draußen,210,source_text_replaced,"DRAUSSEN. Quittengelb weht
ein Stü ck Halbabend von
der driftenden Gaffel,
die Schwü re,
graurückig, seefest,
rollen
auf die Galion zu,
eine
Henkers-
schlinge, legt sich die Zahl
um den Hals der noch sicht-
baren Figur.
Die Segel braucht keiner zu streichen,
ich Fahrensmann
geh.","DRAUSSEN. Quittengelb weht 
ein Stü ck Halbabend von 
der driftenden Gaffel, 
die Schwü re, 
graurückig, seefest, 
rollen 
auf die Galion zu, 
eine 
Henkers-
schlinge, legt sich die Zahl 
um den Hals der noch sicht-
baren Figur. 
Die Segel braucht keiner zu streichen, 
ich Fahrensmann 
geh.",Replaced JSON text with the text extracted from the PDF page segment.
13747,Fadensonne,Heddergemüt,211,source_text_replaced,"HEDDERGEMÜT, ich kenn
deine wie Kleinfische wimmelnden
Messer,
härter als ich
lag keiner am Wind,
keinem wie mir
schlug die Hagelbö durch
das seeklar gemesserte
Hirn.","HEDDERGEMÜT, ich kenn 
deine wie Kleinfische wimmelnden 
Messer, 
härter als ich 
lag keiner am Wind, 
keinem wie mir 
schlug die Hagelbö durch 
das seeklar gemesserte 
Hirn.",Replaced JSON text with the text extracted from the PDF page segment.
13749,Fadensonne,Denk dir,211,source_text_replaced,"Denk dir:
der Moorsoldat von Massada
bringt sich Heimat bei, aufs
unauslöschlichste,
wider
allen Dorn im Draht.
Denk dir:
die Augenlosen ohne Gestalt
führen dich frei durchs Gewühl, du
erstarkst und
erstarkst.
Denk dir: deine
eigene Hand
hat dies wieder
ins Leben empor-
gelittene
Stück
bewohnbarer Erde
gehalten.
Denk dir:
das kam auf mich zu,
namenwach, handwac h
für immer,
vom Unbestattba ren her.
© Suhrkamp Verlag, Frankfurt am Main 1970","Denk dir:  
der Moorsoldat von Massada  
bringt sich Heimat bei, aufs  
unauslöschlichste,  
wider  
allen Dorn im Draht.  
Denk dir:  
die Augenlosen ohne Gestalt  
führen dich frei durchs Gewühl, du  
erstarkst und  
erstarkst.  
Denk dir: deine  
eigene Hand  
hat dies wieder  
ins Leben empor-  
gelittene  
Stück",Replaced JSON text with the text extracted from the PDF page segment.
13749,Fadensonne,Denk dir,211,cleaning_and_normalization,"Denk dir:
der Moorsoldat von Massada
bringt sich Heimat bei, aufs
unauslöschlichste,
wider
allen Dorn im Draht.
Denk dir:
die Augenlosen ohne Gestalt
führen dich frei durchs Gewühl, du
erstarkst und
erstarkst.
Denk dir: deine
eigene Hand
hat dies wieder
ins Leben emporgelittene
Stück
bewohnbarer Erde
gehalten.
Denk dir:
das kam auf mich zu,
namenwach, handwac h
für immer,
vom Unbestattba ren her.
© Suhrkamp Verlag, Frankfurt am Main 1970","Denk dir:
der Moorsoldat von Massada
bringt sich Heimat bei, aufs
unauslöschlichste,
wider
allen Dorn im Draht.
Denk dir:
die Augenlosen ohne Gestalt
führen dich frei durchs Gewühl, du
erstarkst und
erstarkst.
Denk dir: deine
eigene Hand
hat dies wieder
ins Leben emporgelittene
Stück","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13750,Lichtzwang,"Hörreste, Sehreste",213,source_text_replaced,"HÖRRESTE, SEHRESTE, im
Schlafsaal eintausendundeins,
tagnächtlich
die Bären-Polka:
sie schulen dich um,
du wirst wied er
er.","HÖRRESTE, SEHRESTE, im 
Schlafsaal eintausendundeins, 
tagnächtlich 
die Bären-Polka: 
sie schulen dich um, 
du wirst wied er 
er.",Replaced JSON text with the text extracted from the PDF page segment.
13751,Lichtzwang,Ihn ritt die Nacht,214,source_text_replaced,"IHN RITT DIE NACHT, er war zu sich gekommen,
der Waisenkit tel war die Fahn,
kein Irrlauf mehr,
es ritt ihn grad -
Es ist, es ist, als stünden im Lig uster die Orangen,
als hätt der so Gerittene nichts an
als seine
erste
muttermalige, ge-
heimnisgesprenkel te
Haut.","IHN RITT DIE NACHT, er war zu sich gekommen, 
der Waisenkit tel war die Fahn, 
kein Irrlauf mehr, 
es ritt ihn grad -
Es ist, es ist, als stünden im Lig uster die Orangen, 
als hätt der so Gerittene nichts an 
als seine 
erste 
muttermalige, ge- 
heimnisgesprenkel te 
Haut.",Replaced JSON text with the text extracted from the PDF page segment.
13752,Lichtzwang,Muschelhaufen,214,source_text_replaced,"MUSCHELHAUFEN: mit
der Geröllkeule fuhr ich dazwischen,
den Flüssen folgend in die ab-
schmelzende E is-
heimat,
zu ihm, dem nach wess en
Zeichen zu ritzenden
Feuerstein im
Zwergbirken hauch.
Lemminge wühlten.
Kein Später.
Keine
Schalenurne, keine
Durchbruchscheibe,
keine Sternfuß-
Fibel.
Ungestillt,
unverknüpft, kunstlos,
stieg das Allverwandelnde langsam
schabend
hinter mir her.","MUSCHELHAUFEN: mit  
der Geröllkeule fuhr ich dazwischen,  
den Flüssen folgend in die ab- 
schmelzende E is- 
heimat,  
zu ihm, dem nach wess en  
Zeichen zu ritzenden  
Feuerstein im 
Zwergbirken hauch.  
Lemminge wühlten.  
Kein Später.  
Keine  
Schalenurne, keine  
Durchbruchscheibe, 
keine Sternfuß-  
Fibel.  
Ungestillt,  
unverknüpft, kunstlos,  
stieg das Allverwandelnde langsam 
schabend  
hinter mir her.",Replaced JSON text with the text extracted from the PDF page segment.
13753,Lichtzwang,Mit der Aschenkelle geschöpft,215,source_text_replaced,"MIT DER ASCHENKELLE GESCHÖPFT
aus dem Sein strog,
seifig, im
zweiten
Ansatz, auf-
einanderhin,
unbegreiflich geatzt jetzt,
weit
außerhalb unser und schon - weshalb? -
auseinandergehoben,
dann (im d ritten
Ansatz?) hinters
Horn gebla sen, vor das
stehende
Tränentru mm,
einmal, zweim al, dreimal,
aus unpaariger,
knospend-gespaltener,
fahniger
Lunge","MIT DER ASCHENKELLE GESCHÖPFT  
aus dem Sein strog,  
seifig, im 
zweiten  
Ansatz, auf- 
einanderhin,  
unbegreiflich geatzt jetzt,  
weit  
außerhalb unser und schon - weshalb? -  
auseinandergehoben,  
dann (im d ritten  
Ansatz?) hinters  
Horn gebla sen, vor das  
stehende  
Tränentru mm, 
einmal, zweim al, dreimal,  
aus unpaariger,  
knospend-gespaltener, 
fahniger  
Lunge",Replaced JSON text with the text extracted from the PDF page segment.
13756,Lichtzwang,Wir lagen,216,source_text_replaced,"WIR LAGEN
schon tief in der Macchia, als du
endlich herankrochst.
Doch konnten wir nicht
hinüberdunkeln zu dir:
es herrschte
Lichtzwang.","WIR LAGEN 
schon tief in der Macchia, als du 
endlich herankrochst. 
Doch konnten wir nicht 
hinüberdunkeln zu dir: 
es herrschte 
Lichtzwang.",Replaced JSON text with the text extracted from the PDF page segment.
13757,Lichtzwang,Tretminen,216,source_text_replaced,"TRETMINEN auf deinen linken
Monden, Saturn.
Scherbenversiegelt
die Umlaufbahnen dort dra ußen.
Es muß jetzt der Augenblick sein
für eine gerechte
Geburt.","TRETMINEN auf deinen linken 
Monden, Saturn. 
Scherbenversiegelt 
die Umlaufbahnen dort dra ußen. 
Es muß jetzt der Augenblick sein 
für eine gerechte 
Geburt.",Replaced JSON text with the text extracted from the PDF page segment.
13760,Lichtzwang,Freigegeben,217,source_text_replaced,"FREIGEGEBEN auch dieser
Start.
Bugradgesang mit
Corona.
Das Dämme rruder spricht an,
deine wach-
gerissene Vene
knotet sich aus,
was du noch bis t, legt sich schräg,
du gewinns t
Höhe.","FREIGEGEBEN auch dieser  
Start. 
Bugradgesang mit  
Corona.  
Das Dämme rruder spricht an,  
deine wach- 
gerissene Vene  
knotet sich aus,  
was du noch bis t, legt sich schräg,  
du gewinns t  
Höhe.",Replaced JSON text with the text extracted from the PDF page segment.
13761,Lichtzwang,Bakensammler,217,source_text_replaced,"BAKEN-
sammler, nächtlings,
die Hucke voll,
am Fi ngerende den Leitstrahl,
für ihn, den einen an-
fliegenden
Wortstier.
Baken-
meister.","BAKEN- 
sammler, nächtlings,  
die Hucke voll,  
am Fi ngerende den Leitstrahl,  
für ihn, den einen an- 
fliegenden  
Wortstier.  
Baken- 
meister.",Replaced JSON text with the text extracted from the PDF page segment.
13763,Lichtzwang,Was uns,218,source_text_replaced,"WAS UNS
zusammenwarf,
schrickt auseinander,
ein Weltstein, sonnenfern,
sum mt.","WAS UNS 
zusammenwarf, 
schrickt auseinander, 
ein Weltstein, sonnenfern, 
sum mt.",Replaced JSON text with the text extracted from the PDF page segment.
13765,Lichtzwang,Beilschwärme,219,source_text_replaced,"BEILSCHWÄRME
über uns,
Gespräche
mit Tü llenäxten im Tiefland -
Inselflur du,
mit der dich
übernebelnden
Hoffnung.
VORGEWUSST blutet
zweimal hinter de m Vorhang,
Mitgewußt
perlt","BEILSCHWÄRME 
über uns, 
Gespräche 
mit Tü llenäxten im Tiefland - 
Inselflur du, 
mit der dich 
übernebelnden 
Hoffnung.",Replaced JSON text with the text extracted from the PDF page segment.
13765,Lichtzwang,Beilschwärme,219,cleaning_and_normalization,"BEILSCHWÄRME
über uns,
Gespräche
mit Tü llenäxten im Tiefland Inselflur du,
mit der dich
übernebelnden
Hoffnung.
VORGEWUSST blutet
zweimal hinter de m Vorhang,
Mitgewußt
perlt","BEILSCHWÄRME
über uns,
Gespräche
mit Tü llenäxten im Tiefland Inselflur du,
mit der dich
übernebelnden
Hoffnung.","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13767,Lichtzwang,"Bei Brancusi, zu zweit",219,source_text_replaced,"Wenn dieser Steine einer
verlauten ließe,
was ihn verschweigt:
hier, na hebei,
am Humpelstoc k dieses Alten,
tat es sich auf, als W unde,
in die du zu tauchen hättst,
einsam,
fern meinem Sch rei, dem schon mit-
behauenen, weißen.","Wenn dieser Steine einer  
verlauten ließe,  
was ihn verschweigt:  
hier, na hebei,  
am Humpelstoc k dieses Alten,  
tat es sich auf, als W unde,  
in die du zu tauchen hättst,  
einsam,  
fern meinem Sch rei, dem schon mit-  
behauenen, weißen.",Replaced JSON text with the text extracted from the PDF page segment.
13768,Lichtzwang,Wo ich,219,source_text_replaced,"WO ICH mich in dir vergaß,
wardst du Gedanke,
etwas
rauscht durch uns beide:
der Welt erste
der letzten
Schwingen,
mir wächst
das Fell zu überm
gewittrigen
Mund,
du
kommst nicht
zu
dir.","WO ICH mich in dir vergaß,",Replaced JSON text with the text extracted from the PDF page segment.
13768,Lichtzwang,Wo ich,219,cleaning_and_normalization,"WO ICH mich in dir vergaß,
wardst du Gedanke,
etwas
rauscht durch uns beide:
der Welt erste
der letzten
Schwingen,
mir wächst
das Fell zu überm
gewittrigen
Mund,
du
kommst nicht
zu
dir.","WO ICH mich in dir vergaß,","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13770,Lichtzwang,Todtnauberg,220,source_text_replaced,"Arnika, Augentr ost, der
Trunk aus dem Brunnen m it dem
Sternwürfel drauf,
in der
Hütte,
die in das Buch
- wessen Namen nahms auf
vor dem meinen? -,
die in dies Buch
geschriebene Zeile von
einer Hoffnung, heute,
auf eines Denkenden
kommendes
Wort
im Herzen,
Waldwasen, uneingeebnet,
Orchis und Orchis, einzeln,
Krudes, später, im Fahren,
deutlich,
der uns fährt, der Mensch,
der's mit anhört,
die halb-
beschrittenen Knüppel-
pfade im Hochm oor,
Feuchtes,
viel.","Arnika, Augentr ost, der 
Trunk aus dem Brunnen m it dem 
Sternwürfel drauf, 
in der 
Hütte, 
die in das Buch 
- wessen Namen nahms auf",Replaced JSON text with the text extracted from the PDF page segment.
13770,Lichtzwang,Todtnauberg,220,cleaning_and_normalization,"Arnika, Augentr ost, der
Trunk aus dem Brunnen mit dem
Sternwürfel drauf,
in der
Hütte,
die in das Buch
- wessen Namen nahms auf
vor dem meinen? -,
die in dies Buch
geschriebene Zeile von
einer Hoffnung, heute,
auf eines Denkenden
kommendes
Wort
im Herzen,
Waldwasen, uneingeebnet,
Orchis und Orchis, einzeln,
Krudes, später, im Fahren,
deutlich,
der uns fährt, der Mensch,
der'smit anhört,
die halbbeschrittenen Knüppelpfade im Hochm oor,
Feuchtes,
viel.","Arnika, Augentr ost, der
Trunk aus dem Brunnen mit dem
Sternwürfel drauf,
in der
Hütte,
die in das Buch
- wessen Namen nahms auf","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13771,Lichtzwang,Sink,221,source_text_replaced,"SINK mir weg
aus der Armbeuge,
nimm den Einen
Pulsschlag mit,
verbirg dich darin,
draußen.","SINK mir weg 
aus der Armbeuge, 
nimm den Einen 
Pulsschlag mit, 
verbirg dich darin, 
draußen.",Replaced JSON text with the text extracted from the PDF page segment.
13773,Lichtzwang,Einem Bruder in Asien,222,source_text_replaced,"Die selbstverklärten
Geschütze
fahren gen Himmel,
zehn
Bomber gähnen,
ein Schnellfeuer blüht,
so gewiß wie der Frieden,
eine Handvoll Reis
erstirbt als dein Freund.","Die selbstverklärten 
Geschütze 
fahren gen Himmel, 
zehn 
Bomber gähnen, 
ein Schnellfeuer blüht, 
so gewiß wie der Frieden, 
eine Handvoll Reis 
erstirbt als dein Freund.",Replaced JSON text with the text extracted from the PDF page segment.
13775,Lichtzwang,Wie du,222,source_text_replaced,"WIE DU dich ausstirbst in mir:
noch im letzten
zerschlissenen
Knoten Atems
steckst du mit einem
Splitter
Leben.","WIE DU dich ausstirbst in mir:  
noch im letzten 
zerschlissenen 
Knoten Atems 
steckst du mit einem 
Splitter 
Leben.",Replaced JSON text with the text extracted from the PDF page segment.
13776,Lichtzwang,Highgate,222,source_text_replaced,"Es geht ein Engel durch die Stube -:
du, dem un aufgeschlagenen Buch nah,
sprichst mich
wiederum los.
Zweimal findet das Heidekraut Nahrung.
Zweimal erblaßts.","Es geht ein Engel durch die Stube -:  
du, dem un aufgeschlagenen Buch nah,  
sprichst mich  
wiederum los.  
Zweimal findet das Heidekraut Nahrung.  
Zweimal erblaßts.",Replaced JSON text with the text extracted from the PDF page segment.
13777,Lichtzwang,Blitzgeschreckt,223,source_text_replaced,"BLITZGESCHRECKT, unverwandelt, kaum
gesträubt:
Géricaults
Pferd,
schon
von deinen Nadelblicken geheilt
über und über.
Noch hier in diesem
Gewitter
reitest du's zu.
Ein Trittstein, no ch fern deinem Fuß,
winkt mit der e inen
rötlichen
Strähne aus meinem Bart.","BLITZGESCHRECKT, unverwandelt, kaum 
gesträubt: 
        Géricaults
              Pferd,  
schon 
von deinen Nadelblicken geheilt  
über und über. 
Noch hier in diesem 
Gewitter  
reitest du's zu.  
Ein Trittstein, no ch fern deinem Fuß,  
winkt mit der e inen  
rötlichen  
Strähne aus meinem Bart.",Replaced JSON text with the text extracted from the PDF page segment.
